year,county,num_vehicle,county
2017,Santa Cruz,66,1
2017,Santa Cruz,68,1
2017,Santa Cruz,104,1
2017,Santa Cruz,120,1
2017,Santa Cruz,141,1
2017,Santa Cruz,157,1
2017,Santa Cruz,192,1
2017,Santa Cruz,285,1
2017,Santa Cruz,286,1
2017,Santa Cruz,370,1
2017,Santa Cruz,403,1
2017,Santa Cruz,506,1
2017,Santa Cruz,6513,1
2017,Santa Cruz,6891,1
2017,Santa Cruz,10129,1
2017,Santa Cruz,183385,1
2017,Shasta,1,11
2017,Shasta,2,2
2017,Shasta,3,1
2017,Shasta,4,1
2017,Shasta,5,1
2017,Shasta,7,2
2017,Shasta,10,2
2017,Shasta,11,1
2017,Shasta,15,2
2017,Shasta,16,1
2017,Shasta,23,1
2017,Shasta,26,1
2017,Shasta,60,1
2017,Shasta,75,1
2017,Shasta,2931,1
2017,Shasta,6904,1
2017,Shasta,10930,1
2017,Shasta,119618,1
2017,Sierra,1,1
2017,Sierra,2,1
2017,Sierra,3,1
2017,Sierra,37,1
2017,Sierra,103,1
2017,Sierra,382,1
2017,Sierra,2867,1
2017,Siskiyou,1,6
2017,Siskiyou,2,2
2017,Siskiyou,3,4
2017,Siskiyou,4,3
2017,Siskiyou,10,1
2017,Siskiyou,11,1
2017,Siskiyou,575,1
2017,Siskiyou,1682,1
2017,Siskiyou,4567,1
2017,Siskiyou,35023,1
2017,Solano,1,3
2017,Solano,2,5
2017,Solano,3,5
2017,Solano,4,5
2017,Solano,5,1
2017,Solano,6,1
2017,Solano,7,3
2017,Solano,9,2
2017,Solano,10,1
2017,Solano,11,1
2017,Solano,12,1
2017,Solano,14,2
2017,Solano,16,1
2017,Solano,19,1
2017,Solano,31,1
2017,Solano,33,1
2017,Solano,40,1
2017,Solano,48,1
2017,Solano,54,2
2017,Solano,68,1
2017,Solano,114,1
2017,Solano,172,1
2017,Solano,194,1
2017,Solano,225,1
2017,Solano,269,1
2017,Solano,273,1
2017,Solano,295,1
2017,Solano,580,1
2017,Solano,9314,1
2017,Solano,10635,1
2017,Solano,13710,1
2017,Solano,296407,1
2017,Sonoma,1,2
2017,Sonoma,2,4
2017,Sonoma,3,4
2017,Sonoma,4,2
2017,Sonoma,5,3
2017,Sonoma,7,1
2017,Sonoma,8,3
2017,Sonoma,9,4
2017,Sonoma,10,1
2017,Sonoma,12,1
2017,Sonoma,14,1
2017,Sonoma,15,1
2017,Sonoma,17,1
2017,Sonoma,22,1
2017,Sonoma,28,1
2017,Sonoma,31,3
2017,Sonoma,34,2
2017,Sonoma,35,1
2017,Sonoma,65,1
2017,Sonoma,71,1
2017,Sonoma,75,1
2017,Sonoma,89,1
2017,Sonoma,112,1
2017,Sonoma,127,1
2017,Sonoma,166,2
2017,Sonoma,191,1
2017,Sonoma,225,1
2017,Sonoma,357,1
2017,Sonoma,384,1
2017,Sonoma,448,1
2017,Sonoma,496,1
2017,Sonoma,500,1
2017,Sonoma,1077,1
2017,Sonoma,1330,1
2017,Sonoma,15707,1
2017,Sonoma,17257,1
2017,Sonoma,18352,1
2017,Sonoma,349636,1
2017,Stanislaus,1,9
2017,Stanislaus,2,9
2017,Stanislaus,3,1
2017,Stanislaus,4,3
2017,Stanislaus,5,2
2017,Stanislaus,8,1
2017,Stanislaus,11,2
2017,Stanislaus,16,2
2017,Stanislaus,24,2
2017,Stanislaus,26,1
2017,Stanislaus,31,1
2017,Stanislaus,32,1
2017,Stanislaus,45,1
2017,Stanislaus,64,1
2017,Stanislaus,77,1
2017,Stanislaus,102,1
2017,Stanislaus,105,1
2017,Stanislaus,122,1
2017,Stanislaus,185,1
2017,Stanislaus,274,1
2017,Stanislaus,6690,1
2017,Stanislaus,13396,1
2017,Stanislaus,21633,1
2017,Stanislaus,336281,1
2017,Sutter,1,8
2017,Sutter,3,2
2017,Sutter,4,2
2017,Sutter,5,1
2017,Sutter,6,1
2017,Sutter,7,2
2017,Sutter,11,2
2017,Sutter,13,1
2017,Sutter,19,1
2017,Sutter,22,1
2017,Sutter,1225,1
2017,Sutter,4018,1
2017,Sutter,4082,1
2017,Sutter,62313,1
2017,Tehama,1,3
2017,Tehama,2,3
2017,Tehama,3,1
2017,Tehama,5,1
2017,Tehama,7,2
2017,Tehama,12,1
2017,Tehama,15,1
2017,Tehama,717,1
2017,Tehama,2740,1
2017,Tehama,4598,1
2017,Tehama,39648,1
2017,Trinity,1,5
2017,Trinity,3,2
2017,Trinity,5,1
2017,Trinity,6,1
2017,Trinity,139,1
2017,Trinity,443,1
2017,Trinity,1362,1
2017,Trinity,10428,1
2017,Tulare,1,11
2017,Tulare,2,2
2017,Tulare,3,6
2017,Tulare,4,2
2017,Tulare,6,2
2017,Tulare,7,1
2017,Tulare,8,1
2017,Tulare,9,2
2017,Tulare,11,1
2017,Tulare,17,1
2017,Tulare,29,1
2017,Tulare,33,3
2017,Tulare,49,1
2017,Tulare,55,1
2017,Tulare,90,1
2017,Tulare,208,1
2017,Tulare,3789,1
2017,Tulare,11234,1
2017,Tulare,18641,1
2017,Tulare,265439,1
2017,Tuolumne,1,9
2017,Tuolumne,2,2
2017,Tuolumne,3,2
2017,Tuolumne,4,2
2017,Tuolumne,5,1
2017,Tuolumne,6,1
2017,Tuolumne,7,1
2017,Tuolumne,9,1
2017,Tuolumne,11,1
2017,Tuolumne,12,1
2017,Tuolumne,24,1
2017,Tuolumne,809,1
2017,Tuolumne,2156,1
2017,Tuolumne,4155,1
2017,Tuolumne,45349,1
2017,Ventura,1,2
2017,Ventura,3,1
2017,Ventura,4,3
2017,Ventura,7,2
2017,Ventura,8,1
2017,Ventura,9,2
2017,Ventura,12,1
2017,Ventura,13,3
2017,Ventura,15,1
2017,Ventura,16,1
2017,Ventura,18,2
2017,Ventura,19,1
2017,Ventura,20,1
2017,Ventura,26,2
2017,Ventura,27,1
2017,Ventura,28,3
2017,Ventura,30,1
2017,Ventura,31,1
2017,Ventura,33,3
2017,Ventura,40,1
2017,Ventura,41,1
2017,Ventura,45,1
2017,Ventura,64,1
2017,Ventura,75,1
2017,Ventura,76,1
2017,Ventura,77,1
2017,Ventura,92,1
2017,Ventura,98,1
2017,Ventura,195,1
2017,Ventura,232,1
2017,Ventura,254,1
2017,Ventura,271,1
2017,Ventura,309,1
2017,Ventura,340,1
2017,Ventura,345,1
2017,Ventura,363,1
2017,Ventura,484,1
2017,Ventura,981,1
2017,Ventura,1453,1
2017,Ventura,16997,1
2017,Ventura,23475,1
2017,Ventura,25390,1
2017,Ventura,588144,1
2017,Yolo,1,7
2017,Yolo,2,8
2017,Yolo,3,1
2017,Yolo,5,1
2017,Yolo,6,1
2017,Yolo,7,3
2017,Yolo,8,3
2017,Yolo,9,1
2017,Yolo,10,2
2017,Yolo,13,1
2017,Yolo,14,3
2017,Yolo,17,1
2017,Yolo,20,1
2017,Yolo,21,1
2017,Yolo,25,1
2017,Yolo,32,1
2017,Yolo,33,1
2017,Yolo,40,1
2017,Yolo,56,1
2017,Yolo,78,1
2017,Yolo,81,1
2017,Yolo,102,1
2017,Yolo,118,1
2017,Yolo,139,1
2017,Yolo,218,1
2017,Yolo,268,1
2017,Yolo,5166,1
2017,Yolo,6121,1
2017,Yolo,6279,1
2017,Yolo,122581,1
2017,Yuba,1,8
2017,Yuba,2,2
2017,Yuba,3,1
2017,Yuba,4,2
2017,Yuba,6,2
2017,Yuba,9,1
2017,Yuba,10,1
2017,Yuba,12,2
2017,Yuba,30,1
2017,Yuba,1018,1
2017,Yuba,2556,1
2017,Yuba,2937,1
2017,Yuba,44959,1
2018,Alameda,1,3
2018,Alameda,3,2
2018,Alameda,5,2
2018,Alameda,7,1
2018,Alameda,10,1
2018,Alameda,11,1
2018,Alameda,24,1
2018,Alameda,26,1
2018,Alameda,27,1
2018,Alameda,28,1
2018,Alameda,29,1
2018,Alameda,30,1
2018,Alameda,32,2
2018,Alameda,33,2
2018,Alameda,36,1
2018,Alameda,62,1
2018,Alameda,63,2
2018,Alameda,65,1
2018,Alameda,70,1
2018,Alameda,78,1
2018,Alameda,90,1
2018,Alameda,95,1
2018,Alameda,110,2
2018,Alameda,115,1
2018,Alameda,126,1
2018,Alameda,131,1
2018,Alameda,133,1
2018,Alameda,144,1
2018,Alameda,187,1
2018,Alameda,209,1
2018,Alameda,216,1
2018,Alameda,232,1
2018,Alameda,235,1
2018,Alameda,308,1
2018,Alameda,326,1
2018,Alameda,327,1
2018,Alameda,330,1
2018,Alameda,413,1
2018,Alameda,433,1
2018,Alameda,635,1
2018,Alameda,715,1
2018,Alameda,802,1
2018,Alameda,805,1
2018,Alameda,1127,1
2018,Alameda,1176,1
2018,Alameda,1568,1
2018,Alameda,1583,1
2018,Alameda,2179,1
2018,Alameda,2268,1
2018,Alameda,3927,1
2018,Alameda,4265,1
2018,Alameda,4367,1
2018,Alameda,4604,1
2018,Alameda,15721,1
2018,Alameda,31952,1
2018,Alameda,63355,1
2018,Alameda,999778,1
2018,Alpine,1,2
2018,Alpine,2,1
2018,Alpine,26,1
2018,Alpine,66,1
2018,Alpine,116,1
2018,Alpine,1321,1
2018,Amador,1,8
2018,Amador,2,7
2018,Amador,3,1
2018,Amador,4,1
2018,Amador,7,1
2018,Amador,9,2
2018,Amador,11,3
2018,Amador,12,1
2018,Amador,13,1
2018,Amador,26,1
2018,Amador,756,1
2018,Amador,1615,1
2018,Amador,3452,1
2018,Amador,32700,1
2018,Butte,1,10
2018,Butte,2,1
2018,Butte,3,2
2018,Butte,4,4
2018,Butte,5,3
2018,Butte,6,2
2018,Butte,7,2
2018,Butte,10,2
2018,Butte,12,2
2018,Butte,15,1
2018,Butte,22,1
2018,Butte,32,1
2018,Butte,37,1
2018,Butte,53,1
2018,Butte,55,2
2018,Butte,59,1
2018,Butte,69,1
2018,Butte,84,1
2018,Butte,4158,1
2018,Butte,7703,1
2018,Butte,10015,1
2018,Butte,139778,1
2018,Calaveras,1,11
2018,Calaveras,2,7
2018,Calaveras,3,1
2018,Calaveras,5,1
2018,Calaveras,6,1
2018,Calaveras,7,2
2018,Calaveras,8,1
2018,Calaveras,9,1
2018,Calaveras,11,1
2018,Calaveras,15,2
2018,Calaveras,17,1
2018,Calaveras,18,1
2018,Calaveras,39,1
2018,Calaveras,1018,1
2018,Calaveras,2180,1
2018,Calaveras,4798,1
2018,Calaveras,42448,1
2018,Colusa,1,7
2018,Colusa,2,2
2018,Colusa,5,1
2018,Colusa,6,2
2018,Colusa,209,1
2018,Colusa,1444,1
2018,Colusa,1573,1
2018,Colusa,15192,1
2018,Contra Costa,1,2
2018,Contra Costa,2,2
2018,Contra Costa,7,1
2018,Contra Costa,8,1
2018,Contra Costa,9,2
2018,Contra Costa,11,1
2018,Contra Costa,15,1
2018,Contra Costa,17,1
2018,Contra Costa,19,1
2018,Contra Costa,22,1
2018,Contra Costa,23,1
2018,Contra Costa,24,1
2018,Contra Costa,25,1
2018,Contra Costa,29,1
2018,Contra Costa,31,1
2018,Contra Costa,33,1
2018,Contra Costa,39,1
2018,Contra Costa,40,1
2018,Contra Costa,45,1
2018,Contra Costa,46,1
2018,Contra Costa,50,2
2018,Contra Costa,51,1
2018,Contra Costa,55,2
2018,Contra Costa,72,1
2018,Contra Costa,73,1
2018,Contra Costa,77,1
2018,Contra Costa,83,1
2018,Contra Costa,85,1
2018,Contra Costa,95,1
2018,Contra Costa,102,1
2018,Contra Costa,105,1
2018,Contra Costa,106,1
2018,Contra Costa,117,1
2018,Contra Costa,147,1
2018,Contra Costa,149,1
2018,Contra Costa,150,1
2018,Contra Costa,189,1
2018,Contra Costa,192,1
2018,Contra Costa,207,1
2018,Contra Costa,214,1
2018,Contra Costa,316,1
2018,Contra Costa,327,1
2018,Contra Costa,401,1
2018,Contra Costa,412,1
2018,Contra Costa,605,1
2018,Contra Costa,901,1
2018,Contra Costa,917,1
2018,Contra Costa,963,1
2018,Contra Costa,1115,1
2018,Contra Costa,1209,1
2018,Contra Costa,1562,1
2018,Contra Costa,2197,1
2018,Contra Costa,2317,1
2018,Contra Costa,2542,1
2018,Contra Costa,17535,1
2018,Contra Costa,29790,1
2018,Contra Costa,40932,1
2018,Contra Costa,763981,1
2018,Del Norte,1,9
2018,Del Norte,2,2
2018,Del Norte,3,2
2018,Del Norte,4,3
2018,Del Norte,6,2
2018,Del Norte,22,1
2018,Del Norte,314,1
2018,Del Norte,955,1
2018,Del Norte,1494,1
2018,Del Norte,15919,1
2018,El Dorado,1,4
2018,El Dorado,2,7
2018,El Dorado,3,1
2018,El Dorado,4,3
2018,El Dorado,5,2
2018,El Dorado,6,4
2018,El Dorado,7,3
2018,El Dorado,8,2
2018,El Dorado,10,1
2018,El Dorado,11,3
2018,El Dorado,12,2
2018,El Dorado,14,3
2018,El Dorado,16,1
2018,El Dorado,18,1
2018,El Dorado,22,1
2018,El Dorado,26,1
2018,El Dorado,27,2
2018,El Dorado,41,1
2018,El Dorado,71,1
2018,El Dorado,83,1
2018,El Dorado,93,1
2018,El Dorado,102,1
2018,El Dorado,120,1
2018,El Dorado,139,1
2018,El Dorado,165,1
2018,El Dorado,208,1
2018,El Dorado,233,1
2018,El Dorado,324,1
2018,El Dorado,4643,1
2018,El Dorado,6284,1
2018,El Dorado,10799,1
2018,El Dorado,141211,1
2018,Fresno,1,6
2018,Fresno,2,2
2018,Fresno,3,2
2018,Fresno,4,1
2018,Fresno,5,3
2018,Fresno,6,1
2018,Fresno,7,4
2018,Fresno,8,1
2018,Fresno,9,1
2018,Fresno,10,2
2018,Fresno,11,2
2018,Fresno,12,3
2018,Fresno,13,1
2018,Fresno,14,2
2018,Fresno,20,1
2018,Fresno,21,1
2018,Fresno,23,1
2018,Fresno,34,1
2018,Fresno,40,2
2018,Fresno,43,1
2018,Fresno,60,1
2018,Fresno,67,1
2018,Fresno,76,1
2018,Fresno,78,1
2018,Fresno,83,1
2018,Fresno,111,1
2018,Fresno,117,1
2018,Fresno,130,1
2018,Fresno,151,1
2018,Fresno,202,1
2018,Fresno,276,1
2018,Fresno,280,1
2018,Fresno,304,2
2018,Fresno,481,1
2018,Fresno,1049,1
2018,Fresno,12526,1
2018,Fresno,16467,1
2018,Fresno,36086,1
2018,Fresno,576675,1
2018,Glenn,1,6
2018,Glenn,2,2
2018,Glenn,3,2
2018,Glenn,4,2
2018,Glenn,5,1
2018,Glenn,8,1
2018,Glenn,291,1
2018,Glenn,1520,1
2018,Glenn,2220,1
2018,Glenn,19802,1
2018,Humboldt,1,7
2018,Humboldt,2,3
2018,Humboldt,3,5
2018,Humboldt,4,1
2018,Humboldt,5,3
2018,Humboldt,6,1
2018,Humboldt,9,1
2018,Humboldt,10,2
2018,Humboldt,12,3
2018,Humboldt,14,1
2018,Humboldt,17,1
2018,Humboldt,18,1
2018,Humboldt,27,1
2018,Humboldt,38,1
2018,Humboldt,39,1
2018,Humboldt,40,1
2018,Humboldt,52,1
2018,Humboldt,80,1
2018,Humboldt,82,1
2018,Humboldt,126,1
2018,Humboldt,219,1
2018,Humboldt,303,1
2018,Humboldt,3203,1
2018,Humboldt,4246,1
2018,Humboldt,9681,1
2018,Humboldt,90208,1
2018,Imperial,1,15
2018,Imperial,2,4
2018,Imperial,3,1
2018,Imperial,4,4
2018,Imperial,5,1
2018,Imperial,7,1
2018,Imperial,8,2
2018,Imperial,12,1
2018,Imperial,13,1
2018,Imperial,21,1
2018,Imperial,24,1
2018,Imperial,26,2
2018,Imperial,1397,1
2018,Imperial,3549,1
2018,Imperial,8010,1
2018,Imperial,139992,1
2018,Inyo,1,6
2018,Inyo,2,1
2018,Inyo,3,1
2018,Inyo,5,3
2018,Inyo,9,2
2018,Inyo,315,1
2018,Inyo,835,1
2018,Inyo,1553,1
2018,Inyo,15630,1
2018,Kern,1,10
2018,Kern,2,4
2018,Kern,3,2
2018,Kern,4,3
2018,Kern,5,1
2018,Kern,6,4
2018,Kern,7,2
2018,Kern,8,3
2018,Kern,9,1
2018,Kern,10,1
2018,Kern,12,1
2018,Kern,16,2
2018,Kern,17,1
2018,Kern,21,2
2018,Kern,23,1
2018,Kern,26,1
2018,Kern,32,1
2018,Kern,35,1
2018,Kern,36,1
2018,Kern,46,1
2018,Kern,53,1
2018,Kern,64,1
2018,Kern,65,1
2018,Kern,66,1
2018,Kern,70,1
2018,Kern,120,1
2018,Kern,125,1
2018,Kern,136,1
2018,Kern,145,1
2018,Kern,162,1
2018,Kern,186,1
2018,Kern,262,1
2018,Kern,268,1
2018,Kern,9063,1
2018,Kern,21902,1
2018,Kern,37099,1
2018,Kern,498871,1
2018,Kings,1,14
2018,Kings,2,3
2018,Kings,4,3
2018,Kings,5,2
2018,Kings,7,1
2018,Kings,8,1
2018,Kings,11,1
2018,Kings,16,1
2018,Kings,19,1
2018,Kings,20,1
2018,Kings,34,1
2018,Kings,36,1
2018,Kings,44,1
2018,Kings,45,1
2018,Kings,1327,1
2018,Kings,3278,1
2018,Kings,6584,1
2018,Kings,76763,1
2018,Lake,1,8
2018,Lake,2,2
2018,Lake,3,2
2018,Lake,4,2
2018,Lake,5,3
2018,Lake,8,1
2018,Lake,11,1
2018,Lake,12,1
2018,Lake,16,1
2018,Lake,19,1
2018,Lake,20,1
2018,Lake,26,1
2018,Lake,27,2
2018,Lake,67,1
2018,Lake,1282,1
2018,Lake,2583,1
2018,Lake,4150,1
2018,Lake,53394,1
2018,Lassen,1,11
2018,Lassen,5,1
2018,Lassen,166,1
2018,Lassen,1251,1
2018,Lassen,2552,1
2018,Lassen,17607,1
2018,Los Angeles,1,1
2018,Los Angeles,3,2
2018,Los Angeles,5,1
2018,Los Angeles,9,1
2018,Los Angeles,10,1
2018,Los Angeles,21,1
2018,Los Angeles,23,1
2018,Los Angeles,29,2
2018,Los Angeles,46,1
2018,Los Angeles,55,1
2018,Los Angeles,58,1
2018,Los Angeles,94,1
2018,Los Angeles,96,1
2018,Los Angeles,106,1
2018,Los Angeles,125,1
2018,Los Angeles,126,1
2018,Los Angeles,137,1
2018,Los Angeles,150,1
2018,Los Angeles,153,1
2018,Los Angeles,164,1
2018,Los Angeles,190,1
2018,Los Angeles,214,1
2018,Los Angeles,238,1
2018,Los Angeles,240,1
2018,Los Angeles,247,1
2018,Los Angeles,253,1
2018,Los Angeles,293,1
2018,Los Angeles,325,1
2018,Los Angeles,334,1
2018,Los Angeles,357,1
2018,Los Angeles,409,1
2018,Los Angeles,411,1
2018,Los Angeles,451,1
2018,Los Angeles,472,1
2018,Los Angeles,483,1
2018,Los Angeles,525,1
2018,Los Angeles,537,1
2018,Los Angeles,575,1
2018,Los Angeles,583,1
2018,Los Angeles,589,1
2018,Los Angeles,652,1
2018,Los Angeles,748,1
2018,Los Angeles,764,1
2018,Los Angeles,775,1
2018,Los Angeles,1506,1
2018,Los Angeles,1532,1
2018,Los Angeles,1632,1
2018,Los Angeles,1742,1
2018,Los Angeles,1840,1
2018,Los Angeles,2135,1
2018,Los Angeles,2289,1
2018,Los Angeles,2329,1
2018,Los Angeles,2436,1
2018,Los Angeles,3313,1
2018,Los Angeles,4315,1
2018,Los Angeles,4762,1
2018,Los Angeles,4922,1
2018,Los Angeles,5089,1
2018,Los Angeles,5522,1
2018,Los Angeles,5823,1
2018,Los Angeles,6041,1
2018,Los Angeles,6672,1
2018,Los Angeles,10660,1
2018,Los Angeles,13242,1
2018,Los Angeles,17578,1
2018,Los Angeles,74884,1
2018,Los Angeles,210195,1
2018,Los Angeles,280799,1
2018,Los Angeles,6266916,1
2018,Madera,1,13
2018,Madera,2,3
2018,Madera,3,3
2018,Madera,4,2
2018,Madera,5,3
2018,Madera,6,2
2018,Madera,10,1
2018,Madera,11,1
2018,Madera,17,1
2018,Madera,18,1
2018,Madera,20,1
2018,Madera,23,1
2018,Madera,24,1
2018,Madera,26,1
2018,Madera,28,1
2018,Madera,64,1
2018,Madera,68,1
2018,Madera,1752,1
2018,Madera,4731,1
2018,Madera,6292,1
2018,Madera,90825,1
2018,Marin,1,2
2018,Marin,2,2
2018,Marin,3,2
2018,Marin,4,2
2018,Marin,7,2
2018,Marin,8,3
2018,Marin,9,3
2018,Marin,10,2
2018,Marin,12,1
2018,Marin,14,1
2018,Marin,15,1
2018,Marin,16,1
2018,Marin,17,1
2018,Marin,18,1
2018,Marin,21,1
2018,Marin,24,1
2018,Marin,26,1
2018,Marin,31,2
2018,Marin,35,1
2018,Marin,37,1
2018,Marin,40,1
2018,Marin,42,1
2018,Marin,45,1
2018,Marin,48,1
2018,Marin,52,2
2018,Marin,56,1
2018,Marin,57,1
2018,Marin,67,1
2018,Marin,71,1
2018,Marin,75,1
2018,Marin,99,1
2018,Marin,182,1
2018,Marin,211,1
2018,Marin,219,1
2018,Marin,227,1
2018,Marin,247,1
2018,Marin,259,1
2018,Marin,322,1
2018,Marin,375,1
2018,Marin,380,1
2018,Marin,490,1
2018,Marin,491,1
2018,Marin,622,1
2018,Marin,816,1
2018,Marin,1089,1
2018,Marin,4732,1
2018,Marin,4831,1
2018,Marin,14788,1
2018,Marin,178440,1
2018,Mariposa,1,6
2018,Mariposa,2,1
2018,Mariposa,3,4
2018,Mariposa,4,1
2018,Mariposa,5,1
2018,Mariposa,7,1
2018,Mariposa,10,1
2018,Mariposa,11,1
2018,Mariposa,349,1
2018,Mariposa,760,1
2018,Mariposa,1635,1
2018,Mariposa,15613,1
2018,Mendocino,1,6
2018,Mendocino,2,8
2018,Mendocino,3,2
2018,Mendocino,4,3
2018,Mendocino,5,1
2018,Mendocino,6,2
2018,Mendocino,7,1
2018,Mendocino,8,2
2018,Mendocino,9,1
2018,Mendocino,11,1
2018,Mendocino,12,1
2018,Mendocino,13,1
2018,Mendocino,18,1
2018,Mendocino,28,1
2018,Mendocino,38,1
2018,Mendocino,40,1
2018,Mendocino,44,1
2018,Mendocino,52,1
2018,Mendocino,57,1
2018,Mendocino,70,1
2018,Mendocino,97,1
2018,Mendocino,162,1
2018,Mendocino,2321,1
2018,Mendocino,3138,1
2018,Mendocino,6820,1
2018,Mendocino,69020,1
2018,Merced,1,7
2018,Merced,2,5
2018,Merced,3,3
2018,Merced,4,2
2018,Merced,5,1
2018,Merced,7,1
2018,Merced,8,1
2018,Merced,9,1
2018,Merced,14,2
2018,Merced,16,1
2018,Merced,17,1
2018,Merced,25,2
2018,Merced,30,1
2018,Merced,31,1
2018,Merced,35,1
2018,Merced,36,1
2018,Merced,47,1
2018,Merced,61,1
2018,Merced,72,1
2018,Merced,103,1
2018,Merced,2992,1
2018,Merced,6517,1
2018,Merced,10420,1
2018,Merced,161616,1
2018,Modoc,1,7
2018,Modoc,71,1
2018,Modoc,424,1
2018,Modoc,1136,1
2018,Modoc,6172,1
2018,Mono,1,4
2018,Mono,2,2
2018,Mono,3,2
2018,Mono,5,1
2018,Mono,6,2
2018,Mono,159,1
2018,Mono,471,1
2018,Mono,878,1
2018,Mono,10132,1
2018,Monterey,1,4
2018,Monterey,2,6
2018,Monterey,4,3
2018,Monterey,5,5
2018,Monterey,6,1
2018,Monterey,7,1
2018,Monterey,8,2
2018,Monterey,9,3
2018,Monterey,10,1
2018,Monterey,12,3
2018,Monterey,15,2
2018,Monterey,16,1
2018,Monterey,21,1
2018,Monterey,22,1
2018,Monterey,23,1
2018,Monterey,24,1
2018,Monterey,32,1
2018,Monterey,34,1
2018,Monterey,39,1
2018,Monterey,40,1
2018,Monterey,41,1
2018,Monterey,59,1
2018,Monterey,71,1
2018,Monterey,98,1
2018,Monterey,100,1
2018,Monterey,110,1
2018,Monterey,139,1
2018,Monterey,146,1
2018,Monterey,158,1
2018,Monterey,249,1
2018,Monterey,326,1
2018,Monterey,347,1
2018,Monterey,8520,1
2018,Monterey,9449,1
2018,Monterey,15771,1
2018,Monterey,282735,1
2018,Napa,1,3
2018,Napa,2,5
2018,Napa,3,3
2018,Napa,4,7
2018,Napa,5,4
2018,Napa,6,4
2018,Napa,7,1
2018,Napa,8,3
2018,Napa,10,1
2018,Napa,12,3
2018,Napa,16,1
2018,Napa,18,1
2018,Napa,24,1
2018,Napa,28,1
2018,Napa,30,1
2018,Napa,34,1
2018,Napa,50,1
2018,Napa,55,1
2018,Napa,77,1
2018,Napa,93,1
2018,Napa,100,1
2018,Napa,107,1
2018,Napa,110,1
2018,Napa,112,1
2018,Napa,161,1
2018,Napa,214,1
2018,Napa,281,1
2018,Napa,4594,1
2018,Napa,4629,1
2018,Napa,4691,1
2018,Napa,98296,1
2018,Nevada,1,12
2018,Nevada,2,7
2018,Nevada,3,1
2018,Nevada,4,3
2018,Nevada,5,2
2018,Nevada,6,1
2018,Nevada,7,2
2018,Nevada,8,2
2018,Nevada,11,1
2018,Nevada,16,1
2018,Nevada,17,1
2018,Nevada,25,1
2018,Nevada,31,1
2018,Nevada,34,1
2018,Nevada,39,2
2018,Nevada,51,1
2018,Nevada,60,1
2018,Nevada,63,1
2018,Nevada,76,1
2018,Nevada,137,1
2018,Nevada,2691,1
2018,Nevada,3194,1
2018,Nevada,6413,1
2018,Nevada,77358,1
2018,Orange,1,1
2018,Orange,2,1
2018,Orange,3,1
2018,Orange,5,1
2018,Orange,9,1
2018,Orange,12,1
2018,Orange,19,2
2018,Orange,23,1
2018,Orange,26,1
2018,Orange,40,1
2018,Orange,46,1
2018,Orange,47,1
2018,Orange,54,1
2018,Orange,59,1
2018,Orange,61,1
2018,Orange,68,1
2018,Orange,69,1
2018,Orange,78,1
2018,Orange,82,1
2018,Orange,111,1
2018,Orange,119,1
2018,Orange,121,1
2018,Orange,124,1
2018,Orange,149,1
2018,Orange,170,1
2018,Orange,174,1
2018,Orange,177,1
2018,Orange,178,1
2018,Orange,180,2
2018,Orange,196,1
2018,Orange,198,1
2018,Orange,201,1
2018,Orange,204,1
2018,Orange,264,1
2018,Orange,280,1
2018,Orange,289,1
2018,Orange,311,2
2018,Orange,336,1
2018,Orange,347,1
2018,Orange,416,1
2018,Orange,458,1
2018,Orange,511,1
2018,Orange,520,1
2018,Orange,547,1
2018,Orange,715,1
2018,Orange,1041,1
2018,Orange,1105,1
2018,Orange,1209,1
2018,Orange,1339,1
2018,Orange,1605,1
2018,Orange,1674,1
2018,Orange,1898,1
2018,Orange,2057,1
2018,Orange,2483,1
2018,Orange,2875,1
2018,Orange,3026,1
2018,Orange,3668,1
2018,Orange,3862,1
2018,Orange,6173,1
2018,Orange,6534,1
2018,Orange,7459,1
2018,Orange,35731,1
2018,Orange,82168,1
2018,Orange,89300,1
2018,Orange,2137909,1
2018,Out Of State,1,5
2018,Out Of State,2,3
2018,Out Of State,3,4
2018,Out Of State,4,2
2018,Out Of State,5,1
2018,Out Of State,6,1
2018,Out Of State,7,3
2018,Out Of State,8,2
2018,Out Of State,9,3
2018,Out Of State,10,1
2018,Out Of State,11,3
2018,Out Of State,12,3
2018,Out Of State,14,2
2018,Out Of State,15,1
2018,Out Of State,17,1
2018,Out Of State,19,1
2018,Out Of State,24,3
2018,Out Of State,26,1
2018,Out Of State,28,1
2018,Out Of State,29,2
2018,Out Of State,39,1
2018,Out Of State,52,1
2018,Out Of State,57,1
2018,Out Of State,63,1
2018,Out Of State,74,2
2018,Out Of State,79,1
2018,Out Of State,103,1
2018,Out Of State,120,1
2018,Out Of State,220,1
2018,Out Of State,268,1
2018,Out Of State,299,1
2018,Out Of State,1172,1
2018,Out Of State,2093,1
2018,Out Of State,8502,1
2018,Out Of State,15798,1
2018,Out Of State,57067,1
2018,Out Of State,345945,1
2018,Placer,1,6
2018,Placer,2,3
2018,Placer,3,3
2018,Placer,4,1
2018,Placer,5,3
2018,Placer,6,1
2018,Placer,7,3
2018,Placer,8,1
2018,Placer,9,2
2018,Placer,10,1
2018,Placer,11,1
2018,Placer,12,1
2018,Placer,13,1
2018,Placer,14,3
2018,Placer,15,2
2018,Placer,16,1
2018,Placer,17,1
